Test Sector:
Device ID, Channel, Tile, Trial, rep, x, y, t, IMON, RMON, VCOMP
0, 0, 0, 0, 0, 0, 0, 1308, 0.120, 59.178 
0, 1, 2, 0, 0, 0, 0, 1308, 0.120, 59.094 
0, 2, 4, 0, 0, 0, 0, 1308, 0.110, 58.926 
0, 3, 6, 0, 0, 0, 0, 1308, 0.190, 58.842 
0, 4, 8, 0, 0, 0, 0, 1308, 0.120, 58.674 
0, 5, 10, 0, 0, 0, 0, 1308, 0.140, 58.632 
0, 6, 12, 0, 0, 0, 0, 1308, 0.160, 58.338 
0, 7, 14, 0, 0, 0, 0, 1308, 0.120, 58.842 
0, 8, 16, 0, 0, 0, 0, 1308, 0.180, 59.136 
0, 9, 18, 0, 0, 0, 0, 1308, 0.150, 59.136 
0, 10, 20, 0, 0, 0, 0, 1308, 0.160, 58.674 
0, 11, 22, 0, 0, 0, 0, 1308, 0.130, 59.346 
0, 12, 24, 0, 0, 0, 0, 1308, 0.150, 58.59 
0, 13, 26, 0, 0, 0, 0, 1308, 0.140, 58.926 
0, 14, 28, 0, 0, 0, 0, 1308, 0.120, 58.8 
0, 15, 30, 0, 0, 0, 0, 1308, 0.170, 59.43 
1, 0, 1, 0, 0, 0, 0, 1308, 0.150, 58.59 
1, 1, 3, 0, 0, 0, 0, 1308, 0.160, 58.254 
1, 2, 5, 0, 0, 0, 0, 1308, 0.160, 58.548 
1, 3, 7, 0, 0, 0, 0, 1308, 0.130, 57.75 
1, 4, 9, 0, 0, 0, 0, 1309, 0.160, 58.38 
1, 5, 11, 0, 0, 0, 0, 1309, 0.140, 58.38 
1, 6, 13, 0, 0, 0, 0, 1309, 0.150, 58.254 
1, 7, 15, 0, 0, 0, 0, 1309, 0.130, 58.674 
1, 8, 17, 0, 0, 0, 0, 1309, 0.180, 58.716 
1, 9, 19, 0, 0, 0, 0, 1309, 0.160, 58.086 
1, 10, 21, 0, 0, 0, 0, 1309, 0.100, 58.212 
1, 11, 23, 0, 0, 0, 0, 1309, 0.110, 58.212 
1, 12, 25, 0, 0, 0, 0, 1309, 0.130, 58.548 
1, 13, 27, 0, 0, 0, 0, 1309, 0.110, 58.296 
1, 14, 29, 0, 0, 0, 0, 1309, 0.110, 58.506 
1, 15, 31, 0, 0, 0, 0, 1309, 0.130, 58.38 
0, 0, 0, 0, 1, 0, 0, 1309, 0.120, 59.052 
0, 1, 2, 0, 1, 0, 0, 1309, 0.120, 59.01 
0, 2, 4, 0, 1, 0, 0, 1309, 0.110, 59.178 
0, 3, 6, 0, 1, 0, 0, 1309, 0.190, 58.884 
0, 4, 8, 0, 1, 0, 0, 1309, 0.120, 58.8 
0, 5, 10, 0, 1, 0, 0, 1309, 0.140, 59.094 
0, 6, 12, 0, 1, 0, 0, 1309, 0.170, 58.674 
0, 7, 14, 0, 1, 0, 0, 1309, 0.120, 58.59 
0, 8, 16, 0, 1, 0, 0, 1309, 0.180, 59.262 
0, 9, 18, 0, 1, 0, 0, 1309, 0.150, 58.842 
0, 10, 20, 0, 1, 0, 0, 1309, 0.170, 58.674 
0, 11, 22, 0, 1, 0, 0, 1309, 0.130, 59.178 
0, 12, 24, 0, 1, 0, 0, 1309, 0.160, 58.422 
0, 13, 26, 0, 1, 0, 0, 1309, 0.140, 58.674 
0, 14, 28, 0, 1, 0, 0, 1309, 0.120, 59.178 
0, 15, 30, 0, 1, 0, 0, 1309, 0.170, 59.094 
1, 0, 1, 0, 1, 0, 0, 1309, 0.150, 58.338 
1, 1, 3, 0, 1, 0, 0, 1309, 0.160, 58.464 
1, 2, 5, 0, 1, 0, 0, 1309, 0.160, 58.296 
1, 3, 7, 0, 1, 0, 0, 1309, 0.130, 57.834 
1, 4, 9, 0, 1, 0, 0, 1309, 0.160, 58.548 
1, 5, 11, 0, 1, 0, 0, 1309, 0.140, 58.464 
1, 6, 13, 0, 1, 0, 0, 1309, 0.140, 58.38 
1, 7, 15, 0, 1, 0, 0, 1309, 0.130, 58.632 
1, 8, 17, 0, 1, 0, 0, 1309, 0.180, 58.464 
1, 9, 19, 0, 1, 0, 0, 1309, 0.150, 57.834 
1, 10, 21, 0, 1, 0, 0, 1309, 0.100, 58.212 
1, 11, 23, 0, 1, 0, 0, 1309, 0.100, 58.422 
1, 12, 25, 0, 1, 0, 0, 1309, 0.130, 58.38 
1, 13, 27, 0, 1, 0, 0, 1309, 0.110, 58.296 
1, 14, 29, 0, 1, 0, 0, 1309, 0.110, 58.548 
1, 15, 31, 0, 1, 0, 0, 1309, 0.130, 58.086 
0, 0, 0, 0, 2, 0, 0, 1309, 0.110, 58.674 
0, 1, 2, 0, 2, 0, 0, 1309, 0.120, 59.01 
0, 2, 4, 0, 2, 0, 0, 1309, 0.110, 58.968 
0, 3, 6, 0, 2, 0, 0, 1309, 0.190, 58.758 
0, 4, 8, 0, 2, 0, 0, 1309, 0.120, 58.968 
0, 5, 10, 0, 2, 0, 0, 1309, 0.140, 58.842 
0, 6, 12, 0, 2, 0, 0, 1309, 0.170, 58.59 
0, 7, 14, 0, 2, 0, 0, 1309, 0.120, 58.632 
0, 8, 16, 0, 2, 0, 0, 1309, 0.180, 59.22 
0, 9, 18, 0, 2, 0, 0, 1309, 0.150, 59.136 
0, 10, 20, 0, 2, 0, 0, 1309, 0.170, 58.8 
0, 11, 22, 0, 2, 0, 0, 1309, 0.130, 59.262 
0, 12, 24, 0, 2, 0, 0, 1309, 0.160, 58.338 
0, 13, 26, 0, 2, 0, 0, 1309, 0.140, 58.842 
0, 14, 28, 0, 2, 0, 0, 1309, 0.120, 59.22 
0, 15, 30, 0, 2, 0, 0, 1309, 0.170, 59.304 
1, 0, 1, 0, 2, 0, 0, 1309, 0.150, 58.506 
1, 1, 3, 0, 2, 0, 0, 1309, 0.170, 58.464 
1, 2, 5, 0, 2, 0, 0, 1309, 0.160, 58.254 
1, 3, 7, 0, 2, 0, 0, 1309, 0.130, 57.876 
1, 4, 9, 0, 2, 0, 0, 1309, 0.160, 58.842 
1, 5, 11, 0, 2, 0, 0, 1309, 0.150, 58.506 
1, 6, 13, 0, 2, 0, 0, 1309, 0.150, 58.506 
1, 7, 15, 0, 2, 0, 0, 1309, 0.130, 58.38 
1, 8, 17, 0, 2, 0, 0, 1309, 0.190, 58.548 
1, 9, 19, 0, 2, 0, 0, 1309, 0.150, 58.086 
1, 10, 21, 0, 2, 0, 0, 1309, 0.100, 58.002 
1, 11, 23, 0, 2, 0, 0, 1309, 0.100, 58.338 
1, 12, 25, 0, 2, 0, 0, 1309, 0.130, 58.8 
1, 13, 27, 0, 2, 0, 0, 1309, 0.110, 58.044 
1, 14, 29, 0, 2, 0, 0, 1309, 0.110, 58.338 
1, 15, 31, 0, 2, 0, 0, 1309, 0.130, 58.17 
0, 0, 0, 0, 3, 0, 0, 1309, 0.120, 58.674 
0, 1, 2, 0, 3, 0, 0, 1309, 0.120, 59.01 
0, 2, 4, 0, 3, 0, 0, 1309, 0.110, 58.842 
0, 3, 6, 0, 3, 0, 0, 1309, 0.190, 58.842 
0, 4, 8, 0, 3, 0, 0, 1309, 0.120, 58.632 
