Test Sector:
Device ID, Channel, Tile, Trial, rep, x, y, t, IMON, RMON, VCOMP
0, 0, 0, 0, 0, 0, 0, 1316, 0.180, 58.506 
0, 1, 2, 0, 0, 0, 0, 1316, 0.190, 58.338 
0, 2, 4, 0, 0, 0, 0, 1316, 0.170, 58.674 
0, 3, 6, 0, 0, 0, 0, 1316, 0.260, 58.674 
0, 4, 8, 0, 0, 0, 0, 1316, 0.180, 58.506 
0, 5, 10, 0, 0, 0, 0, 1316, 0.200, 58.716 
0, 6, 12, 0, 0, 0, 0, 1316, 0.220, 58.758 
0, 7, 14, 0, 0, 0, 0, 1316, 0.190, 58.674 
0, 8, 16, 0, 0, 0, 0, 1316, 0.230, 58.842 
0, 9, 18, 0, 0, 0, 0, 1316, 0.210, 58.59 
0, 10, 20, 0, 0, 0, 0, 1316, 0.230, 58.716 
0, 11, 22, 0, 0, 0, 0, 1316, 0.180, 59.178 
0, 12, 24, 0, 0, 0, 0, 1316, 0.220, 58.338 
0, 13, 26, 0, 0, 0, 0, 1316, 0.190, 58.758 
0, 14, 28, 0, 0, 0, 0, 1316, 0.160, 58.632 
0, 15, 30, 0, 0, 0, 0, 1316, 0.230, 59.514 
1, 0, 1, 0, 0, 0, 0, 1316, 0.210, 58.17 
1, 1, 3, 0, 0, 0, 0, 1316, 0.230, 58.128 
1, 2, 5, 0, 0, 0, 0, 1316, 0.230, 57.918 
1, 3, 7, 0, 0, 0, 0, 1316, 0.200, 57.498 
1, 4, 9, 0, 0, 0, 0, 1316, 0.230, 58.716 
1, 5, 11, 0, 0, 0, 0, 1316, 0.220, 58.38 
1, 6, 13, 0, 0, 0, 0, 1316, 0.210, 58.17 
1, 7, 15, 0, 0, 0, 0, 1316, 0.190, 58.548 
1, 8, 17, 0, 0, 0, 0, 1316, 0.260, 58.38 
1, 9, 19, 0, 0, 0, 0, 1316, 0.210, 57.33 
1, 10, 21, 0, 0, 0, 0, 1317, 0.140, 57.876 
1, 11, 23, 0, 0, 0, 0, 1317, 0.140, 57.96 
1, 12, 25, 0, 0, 0, 0, 1317, 0.190, 58.296 
1, 13, 27, 0, 0, 0, 0, 1317, 0.150, 58.086 
1, 14, 29, 0, 0, 0, 0, 1317, 0.160, 58.338 
1, 15, 31, 0, 0, 0, 0, 1317, 0.170, 57.96 
0, 0, 0, 0, 1, 0, 0, 1317, 0.180, 58.842 
0, 1, 2, 0, 1, 0, 0, 1317, 0.180, 58.632 
0, 2, 4, 0, 1, 0, 0, 1317, 0.180, 58.8 
0, 3, 6, 0, 1, 0, 0, 1317, 0.250, 58.254 
0, 4, 8, 0, 1, 0, 0, 1317, 0.180, 58.422 
0, 5, 10, 0, 1, 0, 0, 1317, 0.210, 58.59 
0, 6, 12, 0, 1, 0, 0, 1317, 0.220, 58.59 
0, 7, 14, 0, 1, 0, 0, 1317, 0.190, 58.464 
0, 8, 16, 0, 1, 0, 0, 1317, 0.230, 58.884 
0, 9, 18, 0, 1, 0, 0, 1317, 0.210, 58.758 
0, 10, 20, 0, 1, 0, 0, 1317, 0.230, 58.506 
0, 11, 22, 0, 1, 0, 0, 1317, 0.180, 58.968 
0, 12, 24, 0, 1, 0, 0, 1317, 0.210, 58.338 
0, 13, 26, 0, 1, 0, 0, 1317, 0.190, 58.758 
0, 14, 28, 0, 1, 0, 0, 1317, 0.160, 59.01 
0, 15, 30, 0, 1, 0, 0, 1317, 0.220, 59.094 
1, 0, 1, 0, 1, 0, 0, 1317, 0.210, 58.506 
1, 1, 3, 0, 1, 0, 0, 1317, 0.230, 58.338 
1, 2, 5, 0, 1, 0, 0, 1317, 0.230, 58.128 
1, 3, 7, 0, 1, 0, 0, 1317, 0.190, 57.372 
1, 4, 9, 0, 1, 0, 0, 1317, 0.230, 58.002 
1, 5, 11, 0, 1, 0, 0, 1317, 0.210, 58.254 
1, 6, 13, 0, 1, 0, 0, 1317, 0.210, 58.506 
1, 7, 15, 0, 1, 0, 0, 1317, 0.190, 58.422 
1, 8, 17, 0, 1, 0, 0, 1317, 0.250, 58.506 
1, 9, 19, 0, 1, 0, 0, 1317, 0.210, 57.456 
1, 10, 21, 0, 1, 0, 0, 1317, 0.140, 57.96 
